Job ID,Job Title,Location,Key Skills,Job Salary,Apply Link,Description
JOB-2101,AI Product Manager,Bengaluru,"PyTorch, Django, NLP, Machine Learning, Node.Js",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Bengaluru. Must be proficient in PyTorch and Django.
JOB-2102,AI Solutions Architect,Pune,"RAG, NLP, Streamlit, Machine Learning, Kubernetes, Docker, Python",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Pune. Must be proficient in RAG and NLP.
JOB-2103,Cloud Architect,Delhi NCR,"SQL, React, Vector Databases, OpenAI, RAG",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Delhi NCR. Must be proficient in SQL and React.
JOB-2104,Prompt Engineer,Pune,"Python, OpenAI, Langchain, Prompt Engineering, Git",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Pune. Must be proficient in Python and OpenAI.
JOB-2105,MLOps Engineer,Kochi,"AWS, Django, SQL, React",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Kochi. Must be proficient in AWS and Django.
JOB-2106,MLOps Engineer,Hyderabad,"TensorFlow, Node.Js, SQL, AWS, RAG, Power BI",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Hyderabad. Must be proficient in TensorFlow and Node.Js.
JOB-2107,Prompt Engineer,Gurgaon,"Python, OpenAI, Langchain, Prompt Engineering, Kubernetes, Node.Js",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Gurgaon. Must be proficient in Python and OpenAI.
JOB-2108,AI Product Manager,Chandigarh,"Power BI, Langchain, Kubernetes, Prompt Engineering, Python, PyTorch, Deep Learning",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Chandigarh. Must be proficient in Power BI and Langchain.
JOB-2109,Cloud Architect,Hyderabad,"Docker, Power BI, React, NLP, PyTorch",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Hyderabad. Must be proficient in Docker and Power BI.
JOB-2110,MLOps Engineer,Remote,"OpenAI, NLP, Kubernetes, TensorFlow",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Remote. Must be proficient in OpenAI and NLP.
JOB-2111,NLP Specialist,Gurgaon,"Vector Databases, Prompt Engineering, Git, React, Power BI, SQL",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Gurgaon. Must be proficient in Vector Databases and Prompt Engineering.
JOB-2112,Backend Engineer,Delhi NCR,"AWS, PyTorch, Kubernetes, Vector Databases, Prompt Engineering, Power BI",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Delhi NCR. Must be proficient in AWS and PyTorch.
JOB-2113,AI Solutions Architect,Mumbai,"Streamlit, Prompt Engineering, Deep Learning, SQL",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Mumbai. Must be proficient in Streamlit and Prompt Engineering.
JOB-2114,Generative AI Developer,Delhi NCR,"Python, OpenAI, Langchain, Prompt Engineering, RAG, SQL, Streamlit",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Delhi NCR. Must be proficient in Python and OpenAI.
JOB-2115,Machine Learning Engineer,Kochi,"Git, OpenAI, Docker, React",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Kochi. Must be proficient in Git and OpenAI.
JOB-2116,Machine Learning Engineer,Remote,"Git, Vector Databases, Prompt Engineering, Python, Kubernetes, SQL, AWS",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Remote. Must be proficient in Git and Vector Databases.
JOB-2117,Generative AI Developer,Bengaluru,"Python, OpenAI, Langchain, Prompt Engineering, PyTorch, Vector Databases, Docker",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Bengaluru. Must be proficient in Python and OpenAI.
JOB-2118,Backend Engineer,Delhi NCR,"Langchain, TensorFlow, Vector Databases, RAG, Kubernetes, Docker",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Delhi NCR. Must be proficient in Langchain and TensorFlow.
JOB-2119,AI Product Manager,Remote,"Node.Js, Docker, Kubernetes, OpenAI",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Remote. Must be proficient in Node.Js and Docker.
JOB-2120,Data Analyst,Gurgaon,"Vector Databases, PyTorch, Prompt Engineering, React, Git",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Gurgaon. Must be proficient in Vector Databases and PyTorch.
JOB-2121,Python Developer,Kochi,"Node.Js, OpenAI, TensorFlow, Machine Learning, Power BI, Git, PyTorch",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Kochi. Must be proficient in Node.Js and OpenAI.
JOB-2122,Machine Learning Engineer,Chandigarh,"Vector Databases, Prompt Engineering, Django, Langchain, Deep Learning",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Chandigarh. Must be proficient in Vector Databases and Prompt Engineering.
JOB-2123,Backend Engineer,Delhi NCR,"Power BI, Machine Learning, Streamlit, Prompt Engineering, Deep Learning, Langchain, PyTorch",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Delhi NCR. Must be proficient in Power BI and Machine Learning.
JOB-2124,AI Solutions Architect,Gurgaon,"Docker, Vector Databases, Deep Learning, AWS, React",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Gurgaon. Must be proficient in Docker and Vector Databases.
JOB-2125,Prompt Engineer,Gurgaon,"Python, OpenAI, Langchain, Prompt Engineering, TensorFlow, RAG, PyTorch",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Gurgaon. Must be proficient in Python and OpenAI.
JOB-2126,MLOps Engineer,Delhi NCR,"React, Kubernetes, AWS, Prompt Engineering, PyTorch, Git, RAG",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Delhi NCR. Must be proficient in React and Kubernetes.
JOB-2127,Cloud Architect,Remote,"AWS, SQL, OpenAI, Deep Learning, Django, Git, Streamlit",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Remote. Must be proficient in AWS and SQL.
JOB-2128,Data Analyst,Hyderabad,"Git, React, Vector Databases, Kubernetes",Competitive,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Hyderabad. Must be proficient in Git and React.
JOB-2129,Python Developer,Mumbai,"Deep Learning, PyTorch, Langchain, Python, AWS",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Mumbai. Must be proficient in Deep Learning and PyTorch.
JOB-2130,Python Developer,Delhi NCR,"Git, RAG, Prompt Engineering, AWS, Django, NLP",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Delhi NCR. Must be proficient in Git and RAG.
JOB-2131,Machine Learning Engineer,Kochi,"Machine Learning, AWS, Node.Js, PyTorch, React, RAG, TensorFlow",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Kochi. Must be proficient in Machine Learning and AWS.
JOB-2132,Cloud Architect,Mumbai,"React, Deep Learning, Kubernetes, Node.Js, TensorFlow, Langchain, Vector Databases",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Mumbai. Must be proficient in React and Deep Learning.
JOB-2133,Machine Learning Engineer,Mumbai,"OpenAI, AWS, React, Kubernetes, Docker, SQL",Competitive,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Mumbai. Must be proficient in OpenAI and AWS.
JOB-2134,Python Developer,Chandigarh,"AWS, NLP, TensorFlow, Kubernetes, Deep Learning, Vector Databases, OpenAI",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Chandigarh. Must be proficient in AWS and NLP.
JOB-2135,Cloud Architect,Bengaluru,"Python, OpenAI, Streamlit, RAG, Machine Learning, Langchain, React",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Bengaluru. Must be proficient in Python and OpenAI.
JOB-2136,MLOps Engineer,Bengaluru,"Machine Learning, Vector Databases, Streamlit, React",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Bengaluru. Must be proficient in Machine Learning and Vector Databases.
JOB-2137,Backend Engineer,Gurgaon,"Python, NLP, AWS, Git, Node.Js",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Gurgaon. Must be proficient in Python and NLP.
JOB-2138,NLP Specialist,Chandigarh,"Deep Learning, PyTorch, SQL, Docker, React",Competitive,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Chandigarh. Must be proficient in Deep Learning and PyTorch.
JOB-2139,Machine Learning Engineer,Mumbai,"Python, Docker, Vector Databases, Streamlit, PyTorch, Prompt Engineering",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Mumbai. Must be proficient in Python and Docker.
JOB-2140,Generative AI Developer,Gurgaon,"Python, OpenAI, Langchain, Prompt Engineering, TensorFlow",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Gurgaon. Must be proficient in Python and OpenAI.
JOB-2141,Data Analyst,Chandigarh,"Docker, Kubernetes, NLP, Vector Databases",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Chandigarh. Must be proficient in Docker and Kubernetes.
JOB-2142,Backend Engineer,Gurgaon,"Prompt Engineering, OpenAI, RAG, Power BI, React",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Gurgaon. Must be proficient in Prompt Engineering and OpenAI.
JOB-2143,MLOps Engineer,Bengaluru,"Vector Databases, SQL, Deep Learning, Prompt Engineering, Streamlit, AWS, React",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Bengaluru. Must be proficient in Vector Databases and SQL.
JOB-2144,Python Developer,Remote,"OpenAI, Python, SQL, Docker, Deep Learning",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Remote. Must be proficient in OpenAI and Python.
JOB-2145,AI Solutions Architect,Delhi NCR,"Docker, Langchain, Git, PyTorch",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Delhi NCR. Must be proficient in Docker and Langchain.
JOB-2146,Cloud Architect,Bengaluru,"Python, Streamlit, AWS, Langchain, Git",Competitive,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Bengaluru. Must be proficient in Python and Streamlit.
JOB-2147,Machine Learning Engineer,Pune,"PyTorch, Docker, Langchain, Node.Js, Django",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Pune. Must be proficient in PyTorch and Docker.
JOB-2148,Prompt Engineer,Gurgaon,"Python, OpenAI, Langchain, Prompt Engineering, Node.Js",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Gurgaon. Must be proficient in Python and OpenAI.
JOB-2149,AI Product Manager,Bengaluru,"PyTorch, AWS, Power BI, Django, Vector Databases",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Bengaluru. Must be proficient in PyTorch and AWS.
JOB-2150,Data Scientist,Kochi,"Prompt Engineering, Git, TensorFlow, Streamlit, AWS",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Scientist&location=India,Seeking a skilled Data Scientist based in Kochi. Must be proficient in Prompt Engineering and Git.
JOB-2151,Prompt Engineer,Remote,"Python, OpenAI, Langchain, Prompt Engineering, React, SQL, NLP",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Remote. Must be proficient in Python and OpenAI.
JOB-2152,AI Product Manager,Gurgaon,"Machine Learning, OpenAI, Prompt Engineering, Streamlit, SQL",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Gurgaon. Must be proficient in Machine Learning and OpenAI.
JOB-2153,MLOps Engineer,Delhi NCR,"Langchain, React, RAG, Power BI, Python",Competitive,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Delhi NCR. Must be proficient in Langchain and React.
JOB-2154,AI Product Manager,Gurgaon,"NLP, Node.Js, Power BI, Vector Databases",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Gurgaon. Must be proficient in NLP and Node.Js.
JOB-2155,Python Developer,Hyderabad,"RAG, Kubernetes, NLP, Langchain, Machine Learning",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Hyderabad. Must be proficient in RAG and Kubernetes.
JOB-2156,Generative AI Developer,Kochi,"Python, OpenAI, Langchain, Prompt Engineering, Vector Databases, RAG, PyTorch",Competitive,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Kochi. Must be proficient in Python and OpenAI.
JOB-2157,Data Scientist,Kochi,"Power BI, Deep Learning, Streamlit, React, RAG, SQL",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Scientist&location=India,Seeking a skilled Data Scientist based in Kochi. Must be proficient in Power BI and Deep Learning.
JOB-2158,MLOps Engineer,Remote,"Python, Django, Streamlit, Deep Learning, Node.Js",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Remote. Must be proficient in Python and Django.
